train_end,mode,target_date,step,predicted,actual,error,abs_error,squared_error
2025-08-02,single,2025-08-03,1,2105332.3468337297,2109137.0,-3804.653166270349,3804.653166270349,14475385.715610994
2025-08-02,multi,2025-08-03,1,2081263.453104501,2109137.0,-27873.54689549911,27873.54689549911,776934616.535588
2025-08-02,iterative,2025-08-03,1,2081263.453104501,2109137.0,-27873.54689549911,27873.54689549911,776934616.535588
